,Slow,Intermediate,Rapid,Average
9.2,0.9522058338504866,0.8689082379182513,0.5267640741741253,0.804196595965279
9.23,0.9519823016985991,0.868327959911441,0.525383007232693,0.8035053071885403
9.26,0.9517584838180082,0.8677472377508534,0.5240048635438779,0.8028144557158964
9.3,0.9514596169589272,0.8669722561503186,0.5221718838693516,0.8018940032822309
9.33,0.9512351356327834,0.8663905100324452,0.5208005564301907,0.801204178031965
9.36,0.9510103713599599,0.8658083303612026,0.5194321480890279,0.8005147950428463
9.39,0.9507853249681292,0.8652257202903302,0.5180666574672155,0.7998258557540038
9.43,0.9504848256851958,0.8644482427803379,0.5162505394855822,0.7989079626828627
9.46,0.9502591242166999,0.8638646406406915,0.5148918511828734,0.7982200641702378
9.49,0.9500331433654218,0.8632806185272913,0.5135360755811116,0.7975326140002788
9.53,0.9497314023750181,0.8625012744434758,0.5117329028237768,0.7966167135214389
9.56,0.9495047727914571,0.8619162844345916,0.5103839170947811,0.795930314688855
9.59,0.9492778665271212,0.8613308847465967,0.5090378384242245,0.7952443686111351
9.62,0.9490506843860633,0.8607450784426738,0.507694665002662,0.7945588765685165
9.66,0.948747347107241,0.8599633761299434,0.5059082831582024,0.7936455956313339
9.69,0.94851952436402,0.8593766329033298,0.5045718813220444,0.7929611678731776
9.72,0.9482914284028674,0.8587894931885806,0.5032383783304516,0.7922771982776201
9.76,0.9479868768162433,0.8580060286835972,0.5014648801398031,0.7913659535808137
9.79,0.9477581464188565,0.857417975530599,0.5001381331404814,0.7906830576551329
9.82,0.9475291454300012,0.8568295358917041,0.498814278031191,0.7900006238111492
9.85,0.9472998746314363,0.8562407127434561,0.4974933126227676,0.789318653185278
9.89,0.9469937618752606,0.8554550237663339,0.49573651663188867,0.7884100815099593
9.92,0.9467638645450732,0.8548653172765042,0.49442228508811004,0.7877291960465489
9.95,0.9465336999907888,0.8542752371197946,0.49311093561960306,0.7870487774624976
9.99,0.9462263995664207,0.8534878873791605,0.49136694876431586,0.7861422807722627
10.02,0.9459956144777716,0.8528969467057226,0.49006231479576434,0.7854629556712431
10.05,0.9457645647200732,0.8523056420875673,0.4887605547927853,0.7847841009219992
10.08,0.9455332510539873,0.8517139764182008,0.48746166623205717,0.7841057175306101
10.12,0.9452244236181127,0.8509245322051531,0.48573427706866396,0.783201941274268
10.15,0.944992497108966,0.8503320352761815,0.48444207850074433,0.782524661540519
10.18,0.9447603092078084,0.8497391868649519,0.4831527426753627,0.7818478564032689
10.22,0.9444503200244025,0.8489481804875729,0.48143807673497047,0.7809461894336316
10.25,0.9442175251177726,0.848354523009063,0.4801554101008615,0.7802704953091916
10.28,0.9439844713065473,0.8477605235017811,0.4788755970843496,0.7795952788486132
10.32,0.9436733314309198,0.846967996975911,0.47717361381595536,0.7786957347996731
10.35,0.9434396763850215,0.8463732103265946,0.47590044822478916,0.7780216363157505
10.38,0.9432057648936457,0.845778090988513,0.47463012672463323,0.7773480183988268
10.41,0.9429715976891133,0.8451826417418299,0.473362646382569,0.7766748818888347
10.45,0.942658978234812,0.8443882010083009,0.47167708704045186,0.7757781168229672
10.48,0.9424242172002738,0.8437919927306491,0.4704162244741945,0.7751061067839436
10.51,0.9421892028758636,0.8431954637397752,0.4691581930506768,0.7744345808515227
10.55,0.9418754576839177,0.8423995975943672,0.46748521650136615,0.7735399673435059
10.58,0.9416398551523482,0.8418023309006502,0.4662337790690321,0.7728695740056711
10.61,0.9414040017273326,0.841204752579986,0.46498516241241816,0.7721996673249303
10.64,0.9411678981226473,0.8406068653372463,0.46373936335586297,0.7715302480382508
10.68,0.9408527053773253,0.8398092064585828,0.4620826753369222,0.770638448407856
10.71,0.9406160207827281,0.8392106088627315,0.460843438166992,0.7699701691687937
10.74,0.9403790883708509,0.8386117112919135,0.4596070078027262,0.7693023796893513
10.78,0.9400627942107661,0.8378127191720999,0.4579627944199144,0.7684127567437223
10.81,0.9398252862912899,0.8372131320017548,0.4567329003924944,0.7677461126718232
10.84,0.9395875328913905,0.8366132536984906,0.4555058020692907,0.7670799605894165
10.87,0.9393495347072347,0.836013086894691,0.4542814960626881,0.7664143011398281
10.91,0.9390318242185707,0.835212420243479,0.45265342575456163,0.7655275226150213
10.94,0.9387932575659129,0.834611590456872,0.45143562183662617,0.7648630150790716
